CRN,Subject,Department,Number,Section,Instructor,Days,Start Time,End Time,Building,Room,Campus,Class Type,Method,DP or IN,PoT,Actual,Max
31222,GEOL,GES,1410,L05,"Wernette, Shelly Jean",_M_____,3:30 PM,5:20 PM,ELA,149,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,20,20
31224,GEOL,GES,1410,L07,"Wernette, Shelly Jean",__T____,9:00 AM,10:50 AM,ELA,149,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,20,20
31227,GEOL,GES,1410,L09,"Wernette, Shelly Jean",__T____,12:30 PM,2:20 PM,ELA,149,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,18,20
32306,GEOL,GES,1410,L10,"Wernette, Shelly Jean",____R__,12:30 PM,2:20 PM,ELA,149,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,19,20
33950,GEOL,GES,1410,L11,"Wernette, Shelly Jean",_____F_,10:00 AM,11:50 AM,ELA,149,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,19,20
31229,GEOL,GES,1420,251,"Shaw, Brandon Gregory",_M_W___,11:00 AM,12:20 PM,ELA,311,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,60,60
31230,GEOL,GES,1420,L01,"Shaw, Brandon Gregory",_M_____,12:30 PM,2:20 PM,ELA,156,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,20,20
31233,GEOL,GES,1420,L02,"Shaw, Brandon Gregory",__T____,9:00 AM,10:50 AM,ELA,156,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,20,20
31235,GEOL,GES,1420,L03,"Shaw, Brandon Gregory",____R__,9:00 AM,10:50 AM,ELA,156,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,20,20
31991,GEOL,GES,3410,251,"Shaw, Brandon Gregory",_M_W___,3:30 PM,4:50 PM,ELA,156,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,14,20
31992,GEOL,GES,3410,L01,"Shaw, Brandon Gregory",__T____,1:00 PM,3:50 PM,ELA,156,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,14,20
33117,GEOL,GES,4121,251,"Wernette, Shelly Jean",__T_R__,9:30 AM,10:50 AM,ELA,218,"601 University Dr, San Marcos, TX 78666",IND,FTF,,1,6,34
40100,GEOL,GES,4330C,251,"Wernette, Shelly Jean",__T_R__,9:30 AM,10:50 AM,ELA,218,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,14,34
30015,GER,WLL,1410,251,"Hill, Kayla Arcenia",_M_W___,9:30 AM,10:50 AM,DERR,325,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,18,20
31632,GER,WLL,1410,252,"Hill, Kayla Arcenia",_M_W___,11:00 AM,12:20 PM,DERR,119,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,17,20
33492,GER,WLL,1410,253,"Siwak, Ewa",_M_W___,12:30 PM,1:50 PM,CENT,106,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,16,20
30016,GER,WLL,1420,251,"Hill, Kayla Arcenia",_M_W___,2:00 PM,3:20 PM,NUEC,270,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,15,22
30017,GER,WLL,1420,252,"Conner, Matthew Michael",__T_R__,11:00 AM,12:20 PM,CENT,106,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,22,22
30018,GER,WLL,1420,253,"Hill, Kayla Arcenia",_M_W___,3:30 PM,4:50 PM,CENT,106,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,14,15
34040,GER,WLL,1420,254,"Haegele, Lisa K",_M_W___,2:00 PM,3:20 PM,DERR,118,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,7,25
35343,GER,WLL,2310,252,"Haegele, Lisa K",_M_W___,12:30 PM,1:50 PM,DERR,118,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,13,20
30019,GER,WLL,2320,251,"Conner, Matthew Michael",__T_R__,2:00 PM,3:20 PM,DERR,118,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,20,20
30020,GER,WLL,2320,252,"Conner, Matthew Michael",__T_R__,3:30 PM,4:50 PM,DERR,118,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,15,20
33225,GER,WLL,3305,251,"Glajar, Valentina Dp",__T_R__,2:00 PM,3:20 PM,CENT,,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,11,15
33226,GER,WLL,3310,251,"Glajar, Valentina Dp",__T_R__,3:30 PM,4:50 PM,CENT,,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,11,15
34754,GER,WLL,3380,251,"Siwak, Ewa",_M_W___,2:00 PM,3:20 PM,CENT,106,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,11,20
33402,GER,WLL,4390,251,"Glajar, Valentina Dp",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",IND,FTF,DP,1,2,3
39006,GNST,CLAS,4360,251,"Chrans, Lisa J",_M_W___,12:30 PM,1:50 PM,DERR,325,"601 University Dr, San Marcos, TX 78666",SEM,FTF,DP,1,14,14
39008,GNST,CLAS,4360,253,"Vargas, Erika Koren",__T_R__,9:30 AM,10:50 AM,DERR,325,"601 University Dr, San Marcos, TX 78666",SEM,FTF,DP,1,11,12
39009,GNST,CLAS,4360,254,"Vargas, Erika Koren",__T_R__,12:30 PM,1:50 PM,DERR,325,"601 University Dr, San Marcos, TX 78666",SEM,FTF,DP,1,11,12
39010,GNST,CLAS,4360,255,"Guel, Autumn Brendall",_______,,,ARR,ARR,Online,SEM,INT,DP,1,18,16
39012,GNST,CLAS,4361,251,"Vargas, Erika Koren",_M_W___,12:30 PM,1:50 PM,NUEC,201,"601 University Dr, San Marcos, TX 78666",IND,FTF,,1,12,12
39014,GNST,CLAS,4361,253,"Chrans, Lisa J",__T_R__,9:30 AM,10:50 AM,NUEC,201,"601 University Dr, San Marcos, TX 78666",IND,FTF,,1,10,12
39015,GNST,CLAS,4361,254,"Guel, Autumn Brendall",_______,,,ARR,ARR,Online,IND,INT,,1,9,10
40076,GNST,CLAS,4361,258,"Chrans, Lisa J",_M_W___,3:30 PM,4:50 PM,DERR,325,"601 University Dr, San Marcos, TX 78666",IND,FTF,,1,8,12
37297,GS,BIO,2310,251,"Vemulapally, Spandana Must",_M_W___,11:00 AM,12:20 PM,SU,,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,24,24
37298,GS,BIO,2310,252,"Smith, Daniel A",__T_R__,8:00 AM,9:20 AM,SU,,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,24,24
37299,GS,BIO,2310,253,"Vemulapally, Spandana Must",_M_W___,9:30 AM,10:50 AM,SU,,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,24,24
37300,GS,BIO,2310,254,"Smith, Daniel A",__T_R__,12:30 PM,1:50 PM,SU,,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,24,24
37301,GS,BIO,2310,255,"Smith, Daniel A",__T_R__,9:30 AM,10:50 AM,SU,,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,23,24
37302,GS,BIO,2310,256,"Vemulapally, Spandana Must",_M_W___,2:00 PM,3:20 PM,SU,,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,24,24
37303,GS,BIO,2310,257,"Smith, Daniel A",__T_R__,2:00 PM,3:20 PM,SU,,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,23,24
39576,GS,BIO,2310,258,"Vemulapally, Spandana",_M_W___,3:30 PM,4:50 PM,SU,,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,23,24
37304,GS,BIO,2310,L03,"Taylor, Sunni J",__T____,8:00 AM,9:50 AM,SU,,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,23,24
37305,GS,BIO,2310,L04,"Taylor, Sunni J",__T____,2:00 PM,3:50 PM,SU,,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,24,24
37306,GS,BIO,2310,L05,"Taylor, Sunni J",__T____,5:00 PM,6:50 PM,SU,,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,24,24
37307,GS,BIO,2310,L06,"Taylor, Sunni J",___W___,8:00 AM,9:50 AM,SU,,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,24,24
37308,GS,BIO,2310,L07,"Taylor, Sunni J",___W___,2:00 PM,3:50 PM,SU,,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,23,24
37309,GS,BIO,2310,L08,"Taylor, Sunni J",___W___,5:00 PM,6:50 PM,SU,,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,24,24
37310,GS,BIO,2310,L09,"Taylor, Sunni J",____R__,2:00 PM,3:50 PM,SU,,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,24,24
37311,GS,BIO,2310,L10,"Taylor, Sunni J",____R__,5:00 PM,6:50 PM,SU,,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,23,23
30613,HA,HA,3308,251,"Nowicki, Michael",_M_W___,5:00 PM,6:20 PM,ENC,104,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,87,90
34540,HA,HA,3308,252,"Nowicki, Michael",_M_W___,3:30 PM,4:50 PM,ENC,104,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,90,90
33471,HA,HA,3309,251,"Ramamonjiarivelo, Zo H",_M_W___,12:30 PM,1:50 PM,ENC,143,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,36,50
36974,HA,HA,3309,252,"Lee, Kimberly Ann",_M_W___,12:30 PM,1:50 PM,ARR,ARR,Online,LEC,INT,DP,1,44,50
30616,HA,HA,3315,251,"Sen, Keya Dp",_M_W___,11:00 AM,12:20 PM,ENC,143,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,47,50
30617,HA,HA,3324,251,"Greene, Lloyd Ha",__T_R__,9:30 AM,10:50 AM,ENC,234,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,48,50
36029,HA,HA,3324,252,"Sen, Keya This",_M_W___,2:00 PM,3:20 PM,ENC,234,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,50,50
37983,HA,HA,3324,253,"Lee, Kimberly Ann",_M_W___,2:00 PM,3:20 PM,ARR,ARR,Online,LEC,INT,DP,1,50,50
38557,HA,HA,3324,254,"Pacheco, Gerardo Jesus",_______,,,ARR,ARR,Online,LEC,INT,DP,1,41,35
30619,HA,HA,3329,251,"Greene, Lloyd Dp",__T_R__,12:30 PM,1:50 PM,ENC,230,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,50,55
30622,HA,HA,3340,251,"Pradhan, Rohit Dp",__T_R__,2:00 PM,3:20 PM,ENC,234,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,48,50
35473,HA,HA,3341,251,"Brooks, Lisa Leilani",__T_R__,12:30 PM,1:50 PM,ENC,234,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,42,50
31672,HA,HA,3344,251,"Pradhan, Rohit Dp",__T_R__,11:00 AM,12:20 PM,ENC,143,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,50,50
32496,HA,HA,3347,251,"Topinka, Joseph Baar",_M_W___,3:30 PM,4:50 PM,ENC,230,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,56,70
30628,HA,HA,3375,251,"Lieneck, Cristian H",__T_R__,8:00 AM,9:20 AM,ENC,230,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,47,60
30633,HA,HA,3376,251,"Nowicki, Michael Dp",_M_W___,12:30 PM,1:50 PM,ENC,234,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,15,55
30635,HA,HA,4141,251,"Betancourt, Jose Alberto",____R__,2:00 PM,3:20 PM,ENC,143,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,19,50
30643,HA,HA,4305,251,"Lieneck, Cristian H",__T_R__,12:30 PM,1:50 PM,ENC,143,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,24,50
30645,HA,HA,4315,251,"Pacheco, Gerardo Jesus",_M_W___,2:00 PM,3:20 PM,ENC,143,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,20,50
32497,HA,HA,4318,251,"Topinka, Joseph Baar",_M_W___,11:00 AM,12:20 PM,ENC,216,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,17,30
33976,HA,HA,4322,251,"Betancourt, Jose Alberto",__T_R__,11:00 AM,12:20 PM,ENC,234,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,38,50
30649,HA,HA,4325,251,"Betancourt, Jose Alberto",__T_R__,3:30 PM,4:50 PM,ENC,234,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,19,50
35625,HA,HA,4440,251,"Topinka, Joseph Baar",_______,,,ARR,ARR,Online,ITS,FTF,DP,1,5,5
30659,HA,HA,4848,251,"Topinka, Joseph Baar",_______,,,ITS,ARR,Online,CLN,FTF,DP,1,27,40
36975,HA,HA,5191,251,"Ramamonjiarivelo, Zo H",____R__,5:00 PM,6:20 PM,ARR,ARR,Online,LEC,HYB,DP,1,11,15
38046,HA,HA,5191,252,"Ramamonjiarivelo, Zo H",____R__,5:00 PM,6:20 PM,ENC,204,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,2,25
30666,HA,HA,5304,251,"Beauvais, Bradley Michael",____R__,6:30 PM,9:20 PM,ARR,ARR,Online,LEC,HYB,,1,21,25
38047,HA,HA,5304,252,"Beauvais, Bradley Michael",____R__,6:30 PM,9:20 PM,ENC,234,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,5,35
40496,HA,HA,5311,251,"Pacheco, Gerardo Jesus",_______,,,ARR,ARR,Online,IND,INT,DP,1,2,5
33245,HA,HA,5316,251,"Beauvais, Bradley Michael",__T____,6:30 PM,9:20 PM,ARR,ARR,Online,LEC,HYB,,1,22,25
38048,HA,HA,5316,252,"Beauvais, Bradley Michael",__T____,6:30 PM,9:20 PM,ENC,234,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,5,35
30668,HA,HA,5321,251,"Topinka, Joseph Baar",_______,,,ARR,ARR,Online,LEC,INT,DP,1,5,15
36977,HA,HA,5346,251,"Ramamonjiarivelo, Zo H",____R__,6:30 PM,9:20 PM,ARR,ARR,Online,LEC,HYB,DP,1,9,15
38049,HA,HA,5346,252,"Ramamonjiarivelo, Zo H",____R__,6:30 PM,9:20 PM,ENC,141,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,2,25
34541,HA,HA,5355,251,"Greene, Lloyd Taught",_M_____,6:30 PM,9:20 PM,ARR,ARR,Online,LEC,INT,,1,26,35
36978,HA,HA,5356,251,"Pradhan, Rohit Stacked",__T____,6:30 PM,9:20 PM,ENC,204,Online,LEC,HYB,,1,11,25
30675,HA,HA,5362,251,"Lee, Kimberly Ann",___W___,6:30 PM,9:20 PM,ARR,ARR,Online,LEC,INT,,1,26,35
31996,HA,HA,5840,251,"Greene, Lloyd Dp",_______,,,ITS,ARR,Online,IND,FTF,DP,1,1,1
35916,HA,HA,5840,252,"Nowicki, Michael Dp",_______,,,ARR,ARR,Online,IND,FTF,DP,1,1,1
35915,HA,HA,5840,253,"Pradhan, Rohit Dp",_______,,,ARR,ARR,Online,IND,FTF,DP,1,2,2
38558,HA,HA,5840,254,"Sen, Keya Dp",_______,,,ARR,ARR,Online,IND,FTF,DP,1,1,1
35917,HA,HA,5840,255,"Ramamonjiarivelo, Zo H",_______,,,ARR,ARR,Online,IND,FTF,DP,1,1,3
35919,HA,HA,5840,256,"Topinka, Joseph Baar",_______,,,ARR,ARR,Online,IND,FTF,DP,1,1,1
38559,HA,HA,5840,257,"Lieneck, Cristian H",_______,,,ARR,ARR,Online,IND,FTF,DP,1,2,2
35918,HA,HA,5840,258,"Betancourt, Jose Alberto",_______,,,ARR,ARR,Online,IND,FTF,DP,1,2,2
35413,HDFS,FCS,1351,251,"Bush, Lindsay Hlavinka",_______,,,ARR,ARR,Online,LEC,INT,,1,45,45
35414,HDFS,FCS,1351,252,"Behnke, Andrew Owen",__T_R__,12:30 PM,1:50 PM,FCS,158,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,114,114
35734,HDFS,FCS,1351,253,"Campbell, Katie Bennett",_______,,,ARR,ARR,Online,LEC,INT,,1,44,45
36728,HDFS,FCS,1351,254,"Blunk, Elizabeth M",_______,,,ARR,ARR,Online,LEC,INT,,1,45,45
39300,HDFS,FCS,1351,255,"Bush, Lindsay Hlavinka",_______,,,ARR,ARR,Online,LEC,INT,,1,45,45
40133,HDFS,FCS,1351,256,"Schenk, Kaitlyn Lavery",_______,,,ARR,ARR,Online,LEC,INT,,1,59,60
40206,HDFS,FCS,1351,257,"Schenk, Kaitlyn Lavery",_______,,,ARR,ARR,Online,LEC,INT,,1,20,20
40280,HDFS,FCS,1351,258,"Alfaro, Edna C",_______,,,ARR,ARR,Online,LEC,INT,,1,45,45
35415,HDFS,FCS,1355,251,"Gray, Christine Robison",__T_R__,9:30 AM,10:50 AM,FCS,158,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,88,100
35416,HDFS,FCS,1355,252,"Gray, Christine Robison",_______,,,ARR,ARR,Online,LEC,INT,,1,45,45
37334,HDFS,FCS,2311,251,"Goble, Priscilla Maria",__T_R__,11:00 AM,12:20 PM,FCS,141,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,36,36
36402,HDFS,FCS,2351,251,"Karras, Cynthia Aimee",__T_R__,11:00 AM,12:20 PM,FCS,158,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,88,100
36539,HDFS,FCS,2351,252,"Blunk, Elizabeth M",_______,,,ARR,ARR,Online,LEC,INT,,1,45,45
37545,HDFS,FCS,2353,251,"Goble, Priscilla Maria",__T_R__,12:30 PM,1:50 PM,FCS,182,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,30,30
35489,HDFS,FCS,3344,251,"Blunk, Elizabeth M",_______,,,ARR,ARR,Online,LEC,INT,,1,45,45
36403,HDFS,FCS,3344,252,"Blunk, Elizabeth M",_______,,,ARR,ARR,Online,LEC,INT,,1,50,49
35417,HDFS,FCS,3351,251,"Karras, Cynthia Aimee",_______,,,ARR,ARR,Online,LEC,INT,,1,35,52
35418,HDFS,FCS,3359,251,"Gray, Christine Robison",__T_R__,12:30 PM,1:50 PM,FCS,188,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,46,64
35419,HDFS,FCS,3394,251,"Titus, Amber Nikole",_______,,,ARR,ARR,Online,LEC,INT,,1,46,46
39764,HDFS,FCS,3394,252,"Titus, Amber Nikole",_______,,,ARR,ARR,Online,LEC,INT,,1,47,47
35420,HDFS,FCS,4301,251,"Titus, Amber Nikole",_______,,,ARR,ARR,Online,ITS,INT,,1,38,55
40101,HDFS,FCS,4304,251,"Alfaro, Edna C",_____F_,1:00 PM,2:50 PM,ARR,ARR,"601 University Dr, San Marcos, TX 78666",SEM,FTF,DP,1,1,2
35421,HDFS,FCS,4305,251,"Goble, Priscilla Maria",___W___,9:00 AM,10:00 AM,FCS,177,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,1,15
35422,HDFS,FCS,4351,251,"Karras, Cynthia Aimee",_______,,,ARR,ARR,Online,LEC,INT,,1,40,40
35423,HDFS,FCS,4352,251,"Crawford, Michelle A",_______,,,ARR,ARR,Online,LEC,INT,,1,42,60
35728,HDFS,FCS,4353,251,"Fitchpatrick, Cynthia",___W___,5:00 PM,7:50 PM,FCS,135,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,48,55
35424,HDFS,FCS,4355,251,"Behnke, Andrew Owen",__T_R__,2:00 PM,3:20 PM,FCS,158,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,68,100
35425,HDFS,FCS,4358,251,"Alfaro, Edna C",_______,,,ARR,ARR,Online,LEC,INT,,1,40,40
38033,HDFS,FCS,4358,252,"Alfaro, Edna C",_______,,,ARR,ARR,Online,LEC,INT,,1,40,40
35426,HDFS,FCS,4391,252,"Alfaro, Edna C",_______,,,ARR,ARR,Online,IND,FTF,DP,1,1,10
35429,HDFS,FCS,5305,251,"Fitchpatrick, Cynthia Dp",__T____,9:00 AM,11:50 AM,FCS,177,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,11,20
35430,HDFS,FCS,5347,251,"Camp, Brittany Wittenberg",_M_____,5:00 PM,7:50 PM,FCS,179,Online,LEC,INT,DP,1,12,24
35491,HDFS,FCS,5350,251,"Alfaro, Edna C",_M_____,2:00 PM,4:50 PM,FCS,179,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,15,25
39877,HDFS,FCS,5355,251,"Weimer, Amy Ann",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",IND,FTF,DP,1,2,3
40019,HDFS,FCS,5355,252,"Seo, Eunjin Dp",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",IND,FTF,DP,1,1,1
40062,HDFS,FCS,5355,253,"Behnke, Andrew Owen",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",IND,FTF,DP,1,1,1
40105,HDFS,FCS,5355,254,"Goble, Priscilla Maria",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",IND,FTF,DP,1,1,1
35432,HDFS,FCS,5358,251,"Fitchpatrick, Cynthia Taught",_______,,,ARR,ARR,Online,PRA,INT,,1,2,10
35437,HDFS,FCS,5659,251,"Fitchpatrick, Cynthia Taught",_______,,,ARR,ARR,Online,ITS,INT,,1,4,15
37525,HDFS,FCS,5660,251,"Fitchpatrick, Cynthia Taught",_______,,,ARR,ARR,Online,PRA,INT,,1,3,15
36423,HDFS,FCS,4302A,251,"Phillips, Farya Hybrid",__T____,5:00 PM,7:50 PM,FCS,188,Online,LEC,HYB,,1,59,60
36602,HDFS,FCS,4302B,251,"Fitchpatrick, Cynthia",__T_R__,12:30 PM,1:50 PM,IGRM,320,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,49,50
39773,HDFS,FCS,4302C,251,"Titus, Amber Nikole",_______,,,ARR,ARR,Online,LEC,INT,,1,31,31
39868,HDFS,FCS,5302C,251,"Morgan, Elizabeth Leigh",_______,,,ARR,ARR,Online,LEC,INT,,1,8,20
35651,HDFS,FCS,5399B,251,"Weimer, Amy Ann",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",THS,FTF,,1,2,3
35435,HDFS,FCS,5399B,253,"Goble, Priscilla Maria",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",THS,FTF,,1,1,3
35650,HDFS,FCS,5399B,255,"Shen, Yishan",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",THS,FTF,,1,1,1
37687,HI,HIIM,3311,251,"Howard, Deborah Nevil",__T_R__,2:00 PM,2:50 PM,AVRY,454,"1555 University Blvd, Round Rock, TX 78665",LEC,FTF,,1,5,18
37688,HI,HIIM,3311,L01,"Howard, Deborah Nevil",__T_R__,3:00 PM,3:50 PM,AVRY,454,"1555 University Blvd, Round Rock, TX 78665",LAB,FTF,,1,5,18
37572,HI,HIIM,3311,253,"Howard, Deborah Nevil",__T_R__,2:00 PM,2:50 PM,AVRY,454,"1555 University Blvd, Round Rock, TX 78665",LEC,HYB,,1,11,18
37574,HI,HIIM,3311,L03,"Howard, Deborah Nevil",__T_R__,3:00 PM,3:50 PM,AVRY,454,"1555 University Blvd, Round Rock, TX 78665",LAB,HYB,,1,11,18
37573,HI,HIIM,3311,252,"Howard, Deborah Nevil",_______,,,ARR,ARR,Online,LEC,INT,,1,31,25
37575,HI,HIIM,3311,L02,"Howard, Deborah Nevil",_______,,,ARR,ARR,Online,LAB,INT,,1,31,25
30380,HIM,HIIM,2360,251,"Benitez, Sylvia",__T_R__,12:30 PM,1:50 PM,ENC,104,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,97,98
30381,HIM,HIIM,2360,252,"Alcala, Sylvia G",_______,,,ARR,ARR,Online,LEC,INT,,1,43,42
30383,HIM,HIIM,2360,253,"Benitez, Sylvia",__T_R__,2:00 PM,3:20 PM,ENC,104,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,93,99
30385,HIM,HIIM,2360,254,"Benitez, Sylvia",__T_R__,11:00 AM,12:20 PM,ENC,104,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,98,98
39854,HIM,HIIM,2360,255,"Wood, Bonnie Ann",_______,,,ARR,ARR,Online,LEC,INT,,1,24,25
35667,HIM,HIIM,2360,256,"Lambert, Elise Van",_______,,,ARR,ARR,Online,LEC,INT,,1,29,25
34762,HIM,HIIM,2360,257,"Hess, Cathy M",_______,,,ARR,ARR,Online,LEC,INT,,1,46,45
38688,HIM,HIIM,2360,258,"Benitez, Sylvia",_M_W___,12:30 PM,1:50 PM,ENC,104,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,98,99
35526,HIM,HIIM,2360,259,"Boysen, Sara Denise",_______,,,ARR,ARR,Online,LEC,INT,,81,33,33
35668,HIM,HIIM,2360,260,"Hess, Cathy M",_______,,,ARR,ARR,Online,LEC,INT,,1,45,45
31677,HIM,HIIM,2360,261,"Alcala, Sylvia G",_______,,,ARR,ARR,Online,LEC,INT,,1,45,45
39786,HIM,HIIM,2360,262,"Boysen, Sara Denise",_______,,,ARR,ARR,Online,LEC,INT,,89,33,32
39855,HIM,HIIM,2360,263,"Thompson, Lisa Elaine",__T_R__,8:00 AM,9:20 AM,ENC,143,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,44,45
39912,HIM,HIIM,2360,264,"Smith, Christiana Lynnette",_______,,,ARR,ARR,Online,LEC,INT,,1,25,25
40282,HIM,HIIM,3301,252,"Myers, Danette L",_______,,,ARR,ARR,"1555 University Blvd, Round Rock, TX 78665",LEC,INT,,1,30,30
37682,HIM,HIIM,3350,251,"Lambert, Elise Van",__T_R__,11:00 AM,12:20 PM,AVRY,454,"1555 University Blvd, Round Rock, TX 78665",LEC,FTF,,1,5,18
30387,HIM,HIIM,3350,252,"Sanchez, Melissa E",_______,,,ARR,ARR,Online,LEC,INT,,1,27,25
30386,HIM,HIIM,3350,253,"Lambert, Elise Van",__T_R__,11:00 AM,12:20 PM,AVRY,454,"1555 University Blvd, Round Rock, TX 78665",LEC,HYB,,1,10,18
37344,HIM,HIIM,3364,253,"Howard, Deborah Nevil",___W___,1:00 PM,2:50 PM,AVRY,454,"1555 University Blvd, Round Rock, TX 78665",LEC,HYB,,1,8,18
37345,HIM,HIIM,3364,L03,"Howard, Deborah Nevil",___W___,3:00 PM,4:50 PM,AVRY,454,"1555 University Blvd, Round Rock, TX 78665",LAB,HYB,,1,8,18
33739,HIM,HIIM,3364,252,"Teal, Jennifer Lynn",_______,,,ARR,ARR,Online,LEC,INT,DP,1,9,20
34210,HIM,HIIM,3364,L02,"Teal, Jennifer Lynn",_______,,,ARR,ARR,Online,LAB,INT,DP,1,9,20
37683,HIM,HIIM,3364,251,"Howard, Deborah Nevil",___W___,1:00 PM,2:50 PM,AVRY,454,"1555 University Blvd, Round Rock, TX 78665",LEC,FTF,,1,5,18
37684,HIM,HIIM,3364,L01,"Howard, Deborah Nevil",___W___,3:00 PM,4:50 PM,AVRY,454,"1555 University Blvd, Round Rock, TX 78665",LAB,FTF,,1,5,18
37685,HIM,HIIM,3380,251,"Dolezel, Diane M",___W___,9:00 AM,12:00 PM,AVRY,454,"1555 University Blvd, Round Rock, TX 78665",LEC,FTF,,1,6,18
